feature1,feature2,feature3,target
-1.6591592291401522,-0.20319031955685007,0.6592870507110802,-6.877699119198187
0.029462365129886883,0.6847099963471631,1.5613076713626561,194.08593126661157
-0.2241076175101588,0.09133305096460433,-0.9839371637071151,-85.77442791588655
-1.6301986313778172,1.9814171662343933,-0.8524749203932612,35.48309937302811
0.10878895891483167,0.6021345633584534,-0.33294162030163627,27.820734800466518
2.194095915608356,0.13248051621705959,0.1981743170519097,118.12991860900166
0.47258284573054476,0.5743834024461237,-1.4194697081983223,-48.68913054000947
-1.4864190987765322,-1.2234062165432642,-0.12136579409210106,-159.06922981294923
0.03855072255213694,-2.329028477731647,-0.6349084088519951,-248.9152741855856
0.854915702848603,-0.11705685564991229,-1.1524695698946672,-61.876222196503576
-1.1393649555923366,-0.023671047728739902,0.1810429036634563,-21.434341508354997
0.382501769384068,-0.15798980229144075,-1.2344069022858013,-100.51250587008133
-0.8052549143375961,-0.22638932942185608,1.8813926313024596,109.42278459175867
-0.17446249236541267,1.1453024409699784,-0.7358527148280068,33.42783608643794
1.0298824083162526,-0.9214233362873822,-0.3016217881776577,-75.71041456848471
-0.06332798345060607,1.39285482506846,0.5628611367075439,161.60762814267008
1.700972705419218,-0.39236059048325256,-1.6287528591260565,-103.44681666502446
-1.3006944474519206,-0.3081489267181411,-0.31389357230627213,-72.24431028763634
-0.28086989745454355,0.07386652304775516,1.241966530501749,87.94367755970404
0.1500783934955144,-0.8998350567341302,-0.35384132845206656,-131.15937833844217
-1.867980295007724,0.8723360984390668,0.9992619316735599,96.38385468917474
-0.04884146735290911,-0.6944487837507205,-0.9732791888993763,-118.10938573137443
-1.0421084121272362,-0.7858275642948471,-0.558543346708194,-127.1053582119417
-0.05702411643114132,1.2723956350201495,-1.2669606683581327,-3.1760759309306987
-1.069175336827687,0.42070508619052177,-1.8823518964968178,-153.17091275020516
1.1198027471696015,-0.49114943897245394,-0.102255109153167,-31.581946317331415
0.9269184970072445,1.5602726883355715,0.4994848461409986,210.8056600894594
-0.9095183798899099,-2.8060711629034016,1.37330437275543,-144.94564113164205
1.3803821997661245,-1.7055232092745998,1.1949863675976649,-1.3618410817588624
0.20517992270603683,0.4671852029951642,1.1045340557176437,143.05304733551435
-0.9054512793435847,0.309564637534763,0.7342681216343001,49.2418739158346
-0.3847180506478789,-0.6921130886109302,0.12929147637682725,-50.059132049580136
0.5447692112775833,1.5619317860039783,0.2425321792974413,178.18822210135167
-0.7941429807730808,-2.260768416399103,1.170369928254658,-140.91298137269865
1.1049927216922149,0.08006897647074739,-1.016992750799882,-28.496781846556438
0.6749115074419368,-0.6182260396703262,1.3477941362643668,98.7216694261089
0.17361522351804765,-0.2629228757875336,1.5341005764573719,84.61758166850223
-0.7911253080511192,0.570318296654443,-1.6662407855145267,-64.29261136606068
0.14758259489214223,0.5725601993750828,-0.7633004277108675,5.666717415291406
-0.47087389938209995,-0.13826309312057575,-1.775167628654129,-182.47999015979877
-1.5296066647475144,-0.34587145818125453,0.46824580180607345,-47.52162357616553
-0.5293239242290819,-0.11468007534819445,-1.2050592481396956,-101.53721015732944
1.1335528606303191,0.6027090088763906,-1.8177430219113697,-34.42859011412224
-0.8023315696287818,0.3111572482040415,-1.1314846868411803,-90.69579231473647
-0.36611554918966177,-0.6798922956652305,-0.1448678579427991,-87.67202115924069
0.30642037793450144,1.974244501922195,0.42335944188313107,219.3239903125318
0.01944187567473905,0.2840619253184747,-1.0939998901976413,-33.36944019406182
0.06896136681109992,0.13278950399418069,-0.6552124532387871,-43.61106476059793
2.2134832982307513,-0.7965761822469537,0.1260933293386664,28.774472485282654
1.6474897213991582,0.7307601725042754,-0.461103844893298,68.1936608810311
-0.9703202596484369,0.8711061136342935,-0.5796082606800935,4.953571974203745
-0.42676814653861583,-0.5525994277174404,-0.44158232455717217,-84.95657078627622
-1.1877982664305866,-0.6619220514818138,-0.8345077594427732,-177.46910174288163
0.678757357276228,-0.5174091924386489,-0.9960200624749893,-110.82360909342937
-1.3518746916583524,-0.33338457535420757,0.15253022628320623,-72.78093305566563
1.703770908886838,0.3448442650419605,0.7347332565516418,133.16523295161642
-1.3369356857829062,0.515018378039662,0.16556160715827276,-4.426058005047565
0.2654896785171297,0.3517101159912871,-2.8700961013955135,-185.67694769752427
-0.2429360255133721,-0.2864925974196555,-0.20667065309327695,-53.4878711709085
-0.23846001122900734,0.8065819661428494,0.319814812195142,63.49536666026111
0.8417064468680868,-0.12851477512754178,1.2307440896499506,140.22279265488967
-0.0667099896204725,-1.6096499078874598,0.3470501058123062,-95.77128191298965
-0.8725025635915118,1.005907068445748,0.5615646911246994,119.57714519193428
-1.4383492474637463,-1.6380878644604693,-1.155115764212947,-281.72768538345923
0.7445545976605201,0.31875434217979853,0.6843241483401991,98.18781918492158
1.0577374355811098,1.4534246664060821,0.8502285312282443,206.60926699586693
0.4432997900322166,-1.7107658384551951,-0.9452249299994611,-210.19909546811928
-0.4053820254616016,-0.5776982231470666,0.10571221408927205,-52.45102700404536
0.7040048893007534,-0.12362794151811698,-2.8184645825621804,-197.0031060587393
1.5486569075795353,-0.11237268021974596,-1.3818286958090726,-66.36938729149732
-0.1832437177612599,-0.9429904084554832,0.5136001661980729,-49.52276230250865
-1.1187604185045605,0.990621190498841,0.4756209533798616,97.58710173242042
-0.10220961918637894,0.7776285301728258,0.03583678932047526,35.79363082068627
0.20151382296557643,-1.824999810572134,0.7138581002167547,-95.82692165613605
1.633663179677324,0.38395496483071934,-0.29875282840433176,47.120618806684845
0.857119235257308,-0.23700096927712042,-0.7119517569571985,-29.18913234915391
-0.3334413857341187,0.12062357038984983,1.8845268876270302,176.45081541838476
1.002739008380571,-0.9147428420502487,0.4071632390099622,-9.626863047144095
1.0305503339533908,0.8039058889400287,-1.9702884973366135,-49.509428630494135
1.38814214083999,0.22538414929643466,1.8426112186273857,212.55643639117528
-1.0860284656229937,0.23582780925920516,-0.08713481309443664,13.61763160593588
0.9824955498097452,0.31570924726215416,-0.3907904730234604,59.5924622468161
-0.21321305948855895,0.10743111279664143,0.1852004391428304,-3.695998328875959
-0.5887673774939233,0.7407515304460516,0.6932106022724688,86.70916877313813
-0.16226000890266468,0.08047741053010074,0.1322099853466142,26.81404259394114
0.8150347192432189,-0.36538889621953896,-0.0832195337555644,-32.18134819150907
-1.4387132798348028,-1.0708162556202396,-0.990810386640961,-232.0358273194842
-0.5880562006644452,-0.9137585201640663,1.348373155930562,17.204690022857484
